Extruder temperature zone 1,Extruder temperature zone 2,Extruder temperature zone 3,Extruder pressure,Chiller temperature,Streighthening temperature,Rolling velocity,Extruder signal zone 1,Extruder signal zone 2,Extruder signal zone 3,Extruder signal pressure,Chiller signal,Streighthening signal,Rolling signal,Defect
203.1,181.0,211.7,40.8,19.1,58.5,3.2,0,1,1,0,1,1,1,0
184.0,186.9,186.3,59.1,31.7,41.7,3.6,1,1,1,0,0,0,1,1
200.3,181.4,203.0,2.2,9.4,59.7,0.4,0,1,0,1,1,1,0,1
199.6,217.9,186.5,4.3,9.8,61.2,3.0,0,1,1,1,1,1,1,0
207.1,199.6,215.9,21.5,68.0,39.1,0.6,0,0,1,0,1,0,0,0
205.1,199.9,194.5,77.8,14.0,60.4,1.4,0,0,0,0,1,1,0,1
182.8,218.1,180.2,61.1,20.5,15.2,3.5,1,1,1,0,0,1,1,1
205.6,206.4,189.6,7.0,45.6,43.6,1.0,0,0,1,1,0,0,0,0
194.4,193.5,213.6,1.3,42.8,49.1,0.8,0,0,1,1,0,0,0,0
199.0,211.6,197.9,83.2,48.5,59.2,4.9,0,1,0,0,0,1,1,0
201.0,218.7,215.2,75.1,64.3,24.0,1.5,0,1,1,0,1,0,0,0
183.5,214.7,208.7,55.0,29.3,68.4,2.8,1,1,0,0,0,1,1,0
217.5,198.8,214.8,104.7,65.9,30.7,1.8,1,0,1,1,1,0,0,1
185.1,190.5,202.7,77.4,43.1,13.5,2.9,1,0,0,0,0,1,1,1
185.2,213.6,182.6,110.0,46.9,60.4,2.8,1,1,1,1,0,1,1,0
204.5,198.5,205.0,95.4,48.0,64.4,1.9,0,0,0,0,0,1,0,0
218.2,210.4,192.0,18.0,36.2,64.4,3.1,1,1,0,0,0,1,1,0
187.0,216.3,197.5,78.8,58.5,56.5,3.2,1,1,0,0,1,1,1,0
206.3,194.4,189.2,50.8,44.2,18.9,3.0,0,0,1,0,0,1,1,1
217.5,196.4,193.8,50.5,58.6,44.4,4.9,1,0,0,0,1,0,1,0
187.2,202.5,212.3,83.7,44.2,60.4,0.6,1,0,1,0,0,1,0,1
191.5,207.2,191.2,0.6,11.8,63.2,2.9,0,0,0,1,1,1,1,1
207.0,215.8,202.7,102.7,55.2,60.1,4.3,0,1,0,1,1,1,1,1
187.5,185.2,199.2,12.0,20.4,31.8,3.2,1,1,0,0,0,0,1,1
186.7,217.0,197.0,67.0,38.9,14.0,0.5,1,1,0,0,0,1,0,0
195.6,218.4,214.2,16.2,28.9,29.4,1.5,0,1,1,0,0,0,0,0
201.9,210.7,187.8,57.3,23.0,30.7,4.9,0,1,1,0,0,0,1,1
191.6,194.3,213.7,119.1,43.6,15.8,0.4,0,0,1,1,0,1,0,0
192.4,199.0,205.2,56.2,41.7,28.8,1.1,0,0,0,0,0,0,0,0
185.3,196.0,181.2,110.2,55.1,48.3,3.0,1,0,1,1,1,0,1,1
193.1,214.8,182.4,33.2,48.5,27.7,4.3,0,1,1,0,0,0,1,1
180.5,212.5,201.1,82.6,35.5,42.7,0.3,1,1,0,0,0,0,0,1
184.7,198.6,205.8,99.8,67.6,41.1,1.2,1,0,0,0,1,0,0,0
195.0,207.6,188.1,26.9,11.6,12.3,4.6,0,0,1,0,1,1,1,0
202.0,181.2,180.5,106.1,26.0,57.0,0.5,0,1,1,1,0,1,0,0
219.4,217.9,203.4,6.0,20.8,61.0,4.7,1,1,0,1,0,1,1,1
217.9,197.2,180.2,114.2,12.4,57.1,4.0,1,0,1,1,1,1,1,1
210.6,215.0,209.6,84.8,49.9,38.9,3.3,1,1,0,0,0,0,1,0
199.2,210.4,186.2,109.3,14.3,42.0,0.6,0,1,1,1,1,0,0,1
209.5,184.5,205.6,49.3,24.4,51.2,1.1,0,1,0,0,0,1,0,1
210.1,193.3,216.3,47.6,32.6,69.0,4.2,1,0,1,0,0,1,1,0
190.3,215.7,196.1,28.0,38.7,18.9,0.2,0,1,0,0,0,1,0,0
198.0,195.9,185.3,26.9,43.4,69.3,2.3,0,0,1,0,0,1,1,1
209.8,205.2,218.2,89.7,61.5,23.8,2.6,0,0,1,0,1,0,1,0
212.2,182.4,182.8,60.8,41.1,20.3,3.6,1,1,1,0,0,0,1,1
186.2,219.6,197.6,72.1,8.5,19.3,2.3,1,1,0,0,1,1,1,0
185.8,219.0,212.8,96.9,39.4,28.1,1.1,1,1,1,0,0,0,0,1
184.1,212.9,188.1,111.4,46.4,11.1,4.7,1,1,1,1,0,1,1,1
205.5,202.6,198.1,90.1,27.2,26.6,0.7,0,0,0,0,0,0,0,0
183.4,202.3,196.0,46.7,21.6,35.3,4.3,1,0,0,0,0,0,1,1
191.8,204.7,203.1,52.4,12.7,37.5,3.0,0,0,0,0,1,0,1,1
205.9,188.3,196.9,62.7,28.1,40.3,2.5,0,1,0,0,0,0,1,0
184.9,204.5,187.9,8.6,27.4,37.7,0.6,1,0,1,1,0,0,0,1
191.2,199.4,203.0,24.6,54.1,34.2,4.7,0,0,0,0,1,0,1,1
192.9,185.0,207.2,107.2,35.4,48.3,2.0,0,1,0,1,0,0,0,1
191.9,215.1,200.9,102.1,57.9,12.5,0.7,0,1,0,1,1,1,0,0
206.9,217.4,183.6,46.4,11.6,33.0,2.8,0,1,1,0,1,0,1,1
205.3,219.4,181.7,44.8,55.6,23.6,3.8,0,1,1,0,1,0,1,1
202.7,219.7,186.0,38.9,21.2,17.5,1.7,0,1,1,0,0,1,0,0
201.0,206.8,187.6,118.3,24.2,22.9,1.2,0,0,1,1,0,0,0,1
201.4,212.7,194.4,51.0,37.9,45.3,3.9,0,1,0,0,0,0,1,0
213.1,207.9,213.5,34.0,49.3,31.8,0.4,1,0,1,0,0,0,0,1
201.0,204.2,214.6,83.3,61.4,47.5,2.8,0,0,1,0,1,0,1,0
182.0,188.3,194.3,4.1,15.8,10.5,1.9,1,1,0,1,1,1,0,0
183.2,213.0,197.6,4.5,35.4,65.3,1.8,1,1,0,1,0,1,0,0
199.0,193.1,184.2,62.1,46.3,27.4,0.7,0,0,1,0,0,0,0,1
215.7,214.2,187.4,49.8,59.9,43.7,2.4,1,1,1,0,1,0,1,1
200.0,212.1,191.1,57.5,40.1,60.4,2.3,0,1,0,0,0,1,1,1
188.2,207.5,206.0,31.0,42.0,15.5,1.6,1,0,0,0,0,1,0,0
218.7,196.1,198.2,58.6,10.0,16.1,2.1,1,0,0,0,1,1,1,1
207.1,204.9,201.5,111.8,27.1,28.7,4.2,0,0,0,1,0,0,1,0
204.5,194.2,219.4,58.3,8.7,28.6,4.5,0,0,1,0,1,0,1,1
196.0,211.1,211.4,52.8,16.8,58.5,1.6,0,1,1,0,1,1,0,1
206.9,185.8,194.6,88.0,38.8,19.6,3.8,0,1,0,0,0,1,1,1
212.5,199.6,204.5,65.2,13.0,39.2,0.3,1,0,0,0,1,0,0,0
184.4,214.4,213.7,108.1,36.0,59.0,2.2,1,1,1,1,0,1,1,1
217.5,193.2,208.8,105.9,51.6,37.4,3.7,1,0,0,1,1,0,1,0
181.2,212.3,199.3,63.2,57.0,19.4,4.4,1,1,0,0,1,1,1,0
191.2,213.0,205.1,116.8,52.9,17.5,3.5,0,1,0,1,1,1,1,0
194.0,210.8,218.8,5.1,55.4,20.0,0.5,0,1,1,1,1,0,0,1
181.9,210.1,180.9,36.0,63.7,20.8,4.0,1,1,1,0,1,0,1,1
191.8,216.9,188.6,64.7,23.9,35.6,3.1,0,1,1,0,0,0,1,0
181.3,180.0,215.5,30.6,48.8,55.1,3.5,1,1,1,0,0,1,1,1
182.1,205.6,213.3,22.8,55.0,17.1,1.8,1,0,1,0,1,1,0,1
217.1,181.0,196.3,72.8,9.0,36.0,3.6,1,1,0,0,1,0,1,1
211.5,192.5,190.1,49.1,23.0,43.2,3.6,1,0,0,0,0,0,1,1
182.4,206.4,186.3,14.4,43.3,18.3,4.0,1,0,1,0,0,1,1,1
211.8,184.6,184.3,44.1,10.5,60.8,3.0,1,1,1,0,1,1,1,1
206.3,190.4,208.9,15.0,16.9,67.7,3.0,0,0,0,0,1,1,1,0
190.0,200.6,203.5,86.8,39.4,25.8,4.6,0,0,0,0,0,0,1,1
199.3,212.7,215.9,29.8,48.8,45.1,2.8,0,1,1,0,0,0,1,1
181.2,202.4,196.5,11.8,21.7,47.6,0.8,1,0,0,0,0,0,0,1
186.6,209.3,192.9,100.9,66.2,45.3,5.0,1,0,0,1,1,0,1,0
196.6,198.2,196.0,104.5,67.6,52.0,1.0,0,0,0,1,1,1,0,1
219.9,197.3,197.1,32.1,10.7,65.3,0.6,1,0,0,0,1,1,0,1
182.7,186.9,218.8,84.4,26.5,39.6,3.3,1,1,1,0,0,0,1,0
182.6,209.2,188.7,79.9,61.6,42.0,0.2,1,0,1,0,1,0,0,0
189.5,192.4,212.3,112.2,24.9,14.4,1.5,1,0,1,1,0,1,0,0
198.0,211.1,194.5,57.3,12.0,29.9,2.7,0,1,0,0,1,0,1,1
218.6,215.8,191.9,13.3,10.3,29.8,2.7,1,1,0,0,1,0,1,1
212.3,198.0,193.6,20.5,18.1,61.1,0.4,1,0,0,0,1,1,0,1
195.0,199.2,180.6,17.8,47.9,52.7,0.1,0,0,1,0,0,1,0,0
203.7,213.0,184.2,69.7,12.3,17.4,0.7,0,1,1,0,1,1,0,0
211.9,200.9,196.7,112.8,14.3,64.8,2.9,1,0,0,1,1,1,1,0
211.9,194.1,199.1,98.9,30.5,35.4,2.3,1,0,0,0,0,0,1,0
190.0,191.7,187.1,7.3,6.7,13.8,1.2,0,0,1,1,1,1,0,1
190.7,217.2,219.4,51.7,10.7,33.2,3.3,0,1,1,0,1,0,1,1
215.5,211.6,212.1,10.6,37.9,55.0,2.2,1,1,1,0,0,1,1,0
210.1,219.2,212.8,87.5,29.1,47.0,1.4,1,1,1,0,0,0,0,0
200.3,205.2,196.4,59.8,18.9,20.2,1.2,0,0,0,0,1,0,0,0
205.0,197.5,188.8,115.6,48.0,48.6,1.1,0,0,1,1,0,0,0,1
183.4,191.4,197.7,80.7,22.9,49.6,2.2,1,0,0,0,0,0,1,0
198.7,205.3,195.0,8.2,43.2,22.0,4.9,0,0,0,1,0,0,1,0
187.7,191.6,182.8,97.8,24.3,67.5,2.5,1,0,1,0,0,1,1,0
200.9,192.1,206.1,52.1,12.7,44.3,4.8,0,0,0,0,1,0,1,0
180.1,182.9,201.3,87.7,30.9,48.8,4.1,1,1,0,0,0,0,1,0
197.3,211.0,215.6,57.5,23.1,26.0,3.1,0,1,1,0,0,0,1,0
213.4,186.9,200.3,108.5,57.0,35.6,2.2,1,1,0,1,1,0,1,1
216.4,206.2,209.3,98.0,55.8,30.1,0.9,1,0,0,0,1,0,0,0
194.6,188.0,204.7,37.3,51.8,18.7,4.8,0,1,0,0,1,1,1,1
210.0,188.3,201.5,99.6,55.7,29.1,2.8,0,1,0,0,1,0,1,1
218.0,217.5,207.1,30.3,53.1,14.4,4.9,1,1,0,0,1,1,1,1
212.8,195.0,209.9,77.0,65.2,23.6,3.8,1,0,0,0,1,0,1,1
219.9,214.8,198.3,19.1,15.7,48.1,0.4,1,1,0,0,1,0,0,0
182.8,217.7,195.9,9.0,6.1,39.8,0.5,1,1,0,1,1,0,0,0
214.4,203.1,215.2,41.3,19.3,47.7,5.0,1,0,1,0,1,0,1,1
195.6,189.1,209.8,25.8,57.5,46.3,4.2,0,1,0,0,1,0,1,0
209.3,198.3,195.7,65.1,62.9,18.3,2.7,0,0,0,0,1,1,1,1
193.4,208.0,188.3,92.0,52.3,52.2,0.3,0,0,1,0,1,1,0,0
191.3,180.3,218.2,76.0,11.4,21.3,2.1,0,1,1,0,1,0,1,1
199.5,209.4,181.8,3.8,27.3,68.8,1.5,0,0,1,1,0,1,0,1
189.9,193.0,197.0,54.4,48.1,20.0,0.8,1,0,0,0,0,0,0,0
193.9,184.4,219.9,11.9,68.8,43.9,0.6,0,1,1,0,1,0,0,1
210.6,199.0,211.1,38.1,24.8,40.1,2.1,1,0,1,0,0,0,1,1
217.2,207.4,186.8,9.6,44.6,16.6,4.8,1,0,1,1,0,1,1,1
180.0,194.3,195.5,83.6,20.3,12.9,0.8,1,0,0,0,0,1,0,1
206.4,193.9,197.0,83.2,7.3,11.1,0.5,0,0,0,0,1,1,0,1
187.6,203.0,202.2,70.9,27.1,11.4,0.1,1,0,0,0,0,1,0,1
183.1,213.3,215.1,87.7,43.9,59.5,1.0,1,1,1,0,0,1,0,0
182.3,203.6,218.0,20.9,14.8,57.4,0.1,1,0,1,0,1,1,0,0
219.3,186.8,209.4,63.7,68.6,45.8,4.2,1,1,0,0,1,0,1,0
211.8,208.4,194.6,119.0,15.2,37.0,4.2,1,0,0,1,1,0,1,0
193.2,208.9,185.5,45.9,15.9,62.1,1.9,0,0,1,0,1,1,0,0
216.9,203.4,211.4,5.3,36.6,27.0,3.6,1,0,1,1,0,0,1,0
195.0,183.5,203.4,1.2,59.3,22.2,3.9,0,1,0,1,1,0,1,1
194.9,185.0,200.9,20.5,21.6,29.2,1.7,0,1,0,0,0,0,0,0
219.1,182.6,191.4,109.1,22.0,61.5,2.2,1,1,0,1,0,1,1,1
190.8,204.1,195.2,118.0,24.0,56.6,4.5,0,0,0,1,0,1,1,1
202.1,201.4,200.4,88.8,11.3,16.1,3.1,0,0,0,0,1,1,1,1
187.2,212.9,186.6,29.9,51.4,25.3,2.6,1,1,1,0,1,0,1,0
198.4,188.6,205.7,111.9,67.8,23.9,1.6,0,1,0,1,1,0,0,0
204.3,195.1,199.8,66.2,57.3,53.8,3.7,0,0,0,0,1,1,1,0
190.6,211.9,185.8,59.6,24.6,16.4,1.0,0,1,1,0,0,1,0,1
209.5,207.6,216.1,69.2,30.2,14.6,0.7,0,0,1,0,0,1,0,0
203.4,194.8,211.4,12.6,39.6,41.3,5.0,0,0,1,0,0,0,1,1
187.3,184.2,214.9,39.0,48.3,21.2,4.3,1,1,1,0,0,0,1,0
180.7,198.9,210.6,112.7,47.6,50.0,0.7,1,0,1,1,0,0,0,1
210.6,218.4,219.0,92.6,35.5,57.1,0.7,1,1,1,0,0,1,0,0
188.5,206.8,183.3,98.5,23.2,48.7,4.3,1,0,1,0,0,0,1,0
197.4,182.0,181.0,108.5,54.5,39.0,4.9,0,1,1,1,1,0,1,0
195.5,207.2,180.2,89.6,33.2,64.9,4.3,0,0,1,0,0,1,1,1
198.0,212.7,184.2,22.7,50.7,12.3,4.7,0,1,1,0,1,1,1,1
218.9,180.9,218.4,75.9,56.6,38.2,3.5,1,1,1,0,1,0,1,1
185.2,188.9,213.3,75.9,29.0,24.4,3.8,1,1,1,0,0,0,1,0
197.2,199.2,200.8,22.4,18.5,24.6,4.5,0,0,0,0,1,0,1,1
207.3,219.6,183.8,108.5,12.5,49.5,1.6,0,1,1,1,1,0,0,0
216.2,196.5,209.6,42.7,69.8,52.5,1.3,1,0,0,0,1,1,0,1
181.2,197.9,209.9,99.3,37.8,15.2,4.0,1,0,0,0,0,1,1,1
190.9,204.4,218.9,90.2,62.2,27.5,0.2,0,0,1,0,1,0,0,1
192.0,200.9,201.5,49.1,42.3,50.7,5.0,0,0,0,0,0,1,1,0
207.6,181.6,192.3,38.9,68.9,29.2,2.7,0,1,0,0,1,0,1,0
187.8,210.5,183.3,67.3,50.2,11.8,1.4,1,1,1,0,1,1,0,0
214.1,189.0,184.3,14.1,46.4,58.4,0.6,1,1,1,0,0,1,0,1
193.3,219.3,196.1,26.7,30.6,59.0,0.5,0,1,0,0,0,1,0,0
183.2,197.1,211.2,71.3,6.8,52.6,3.2,1,0,1,0,1,1,1,1
194.6,195.6,182.1,47.1,69.6,54.4,3.3,0,0,1,0,1,1,1,0
208.4,217.8,202.1,84.5,45.0,25.4,3.1,0,1,0,0,0,0,1,0
219.9,198.2,217.3,8.1,21.6,38.2,1.6,1,0,1,1,0,0,0,1
214.1,197.8,195.3,67.8,10.5,62.1,1.3,1,0,0,0,1,1,0,0
189.2,194.6,198.1,58.8,24.9,52.4,1.3,1,0,0,0,0,1,0,1
180.3,205.8,218.0,97.7,36.0,12.5,1.4,1,0,1,0,0,1,0,0
195.1,191.9,206.1,90.3,6.5,11.6,1.0,0,0,0,0,1,1,0,0
215.9,195.8,188.3,70.4,7.6,69.1,4.3,1,0,1,0,1,1,1,1
204.9,218.2,204.8,45.4,65.8,30.7,3.0,0,1,0,0,1,0,1,1
188.0,201.3,205.5,54.5,42.8,59.6,2.1,1,0,0,0,0,1,1,0
194.3,198.4,216.1,33.3,47.9,20.3,0.2,0,0,1,0,0,0,0,1
214.9,181.4,182.5,59.9,35.5,33.9,1.7,1,1,1,0,0,0,0,0
218.8,182.2,213.8,33.5,66.1,59.5,4.9,1,1,1,0,1,1,1,1
190.6,188.6,183.5,85.1,26.3,15.2,1.4,0,1,1,0,0,1,0,0
185.6,208.2,217.3,120.0,23.4,39.1,3.9,1,0,1,1,0,0,1,0
194.9,193.7,206.5,84.4,5.3,46.2,0.8,0,0,0,0,1,0,0,0
189.9,219.7,197.4,98.5,37.8,15.8,1.9,1,1,0,0,0,1,0,0
183.2,196.6,188.1,114.8,40.1,49.6,1.7,1,0,1,1,0,0,0,0
198.2,186.6,218.7,106.7,35.8,18.1,4.1,0,1,1,1,0,1,1,1
214.2,193.5,200.7,36.2,36.4,34.5,2.9,1,0,0,0,0,0,1,1
212.2,199.2,212.1,29.1,40.5,26.9,2.7,1,0,1,0,0,0,1,0
200.0,194.3,212.5,28.0,11.1,44.1,3.2,0,0,1,0,1,0,1,0
204.4,215.7,191.2,16.7,33.7,49.4,4.0,0,1,0,0,0,0,1,0
204.8,217.2,203.6,70.7,13.3,44.9,2.9,0,1,0,0,1,0,1,1
198.2,213.2,209.5,73.8,66.8,53.9,3.2,0,1,0,0,1,1,1,0
203.1,186.6,183.0,89.4,55.9,27.3,3.3,0,1,1,0,1,0,1,0
203.0,207.3,199.2,48.6,8.2,27.2,0.4,0,0,0,0,1,0,0,0
206.6,191.2,206.0,87.1,22.2,52.4,3.7,0,0,0,0,0,1,1,1
206.2,196.9,195.0,22.4,50.1,59.9,4.7,0,0,0,0,1,1,1,0
182.6,189.3,191.1,103.2,22.7,13.8,1.7,1,1,0,1,0,1,0,1
208.6,203.7,198.0,113.7,42.7,21.2,3.4,0,0,0,1,0,0,1,0
209.5,214.6,201.1,67.4,21.7,31.7,2.1,0,1,0,0,0,0,1,1
203.7,182.0,195.5,94.8,63.2,10.6,3.5,0,1,0,0,1,1,1,1
192.3,201.3,217.0,12.6,62.6,61.1,2.9,0,0,1,0,1,1,1,0
211.3,207.1,199.0,10.6,38.8,65.4,2.3,1,0,0,0,0,1,1,0
214.7,188.5,195.5,67.4,29.4,51.0,0.9,1,1,0,0,0,1,0,1
219.7,190.5,209.1,54.5,15.4,22.5,1.8,1,0,0,0,1,0,0,1
213.0,212.0,186.6,29.6,6.7,67.4,1.9,1,1,1,0,1,1,0,1
206.8,217.9,187.7,101.6,52.6,37.4,2.1,0,1,1,1,1,0,1,0
199.9,213.8,213.3,20.4,24.4,24.7,0.8,0,1,1,0,0,0,0,0
185.7,211.8,218.7,40.5,47.6,30.5,3.3,1,1,1,0,0,0,1,0
205.4,203.9,214.9,21.9,39.0,31.6,3.2,0,0,1,0,0,0,1,0
192.3,207.8,187.4,34.1,59.7,10.9,5.0,0,0,1,0,1,1,1,1
204.3,209.1,210.2,55.0,52.4,34.3,2.2,0,0,1,0,1,0,1,1
181.1,201.6,193.3,72.4,51.0,59.2,1.2,1,0,0,0,1,1,0,0
210.5,216.3,206.2,17.9,29.4,13.8,1.3,1,1,0,0,0,1,0,1
198.8,214.0,183.9,93.6,49.4,56.5,4.3,0,1,1,0,0,1,1,0
207.3,180.4,208.2,15.4,7.2,14.0,0.5,0,1,0,0,1,1,0,1
185.7,187.8,204.9,75.7,58.2,31.6,1.6,1,1,0,0,1,0,0,0
189.2,192.9,181.0,41.7,57.8,38.0,1.4,1,0,1,0,1,0,0,1
211.2,186.5,192.0,98.3,46.8,28.8,0.3,1,1,0,0,0,0,0,1
217.1,205.3,197.4,95.3,8.5,17.2,3.8,1,0,0,0,1,1,1,0
187.6,190.9,191.4,44.2,32.5,60.5,1.2,1,0,0,0,0,1,0,0
211.4,211.8,207.2,25.2,5.2,67.4,4.8,1,1,0,0,1,1,1,1
212.6,200.8,182.3,51.8,35.9,43.8,4.2,1,0,1,0,0,0,1,1
191.7,218.4,190.7,70.7,67.5,32.2,3.4,0,1,0,0,1,0,1,1
213.8,201.0,208.3,88.1,64.6,53.0,2.5,1,0,0,0,1,1,1,0
207.3,183.7,197.9,113.3,9.9,13.4,4.7,0,1,0,1,1,1,1,1
213.4,205.6,187.0,31.0,10.9,60.5,1.2,1,0,1,0,1,1,0,0
203.4,197.1,193.1,9.2,30.1,62.7,0.6,0,0,0,1,0,1,0,0
188.5,214.5,197.2,55.1,51.7,20.9,4.3,1,1,0,0,1,0,1,1
205.3,193.3,208.6,41.7,55.2,32.0,3.1,0,0,0,0,1,0,1,0
212.9,190.4,212.1,13.4,64.5,30.3,1.2,1,0,1,0,1,0,0,0
219.6,207.1,198.8,57.4,33.0,21.2,3.4,1,0,0,0,0,0,1,1
217.0,202.2,206.9,84.8,55.3,65.2,4.0,1,0,0,0,1,1,1,0
185.2,199.4,215.5,25.2,20.5,45.3,3.6,1,0,1,0,0,0,1,1
200.1,183.6,214.7,44.6,53.3,67.7,3.1,0,1,1,0,1,1,1,1
192.6,202.0,194.8,40.2,21.5,45.9,4.0,0,0,0,0,0,0,1,0
201.7,181.8,203.6,38.5,9.2,29.1,3.4,0,1,0,0,1,0,1,1
184.7,209.4,183.4,43.9,17.4,15.6,0.5,1,0,1,0,1,1,0,1
193.7,189.3,191.2,37.4,58.8,34.2,0.6,0,1,0,0,1,0,0,0
187.8,204.9,186.4,102.9,49.6,61.5,0.2,1,0,1,1,0,1,0,0
201.0,187.5,199.1,74.6,20.6,68.6,2.0,0,1,0,0,0,1,0,0
207.7,192.0,203.3,17.7,37.3,19.4,5.0,0,0,0,0,0,1,1,0
187.6,212.5,216.8,99.8,61.7,10.0,1.6,1,1,1,0,1,1,0,0
191.2,190.0,193.6,5.2,59.3,31.6,4.5,0,0,0,1,1,0,1,0
215.3,214.2,218.3,45.6,51.4,50.6,2.3,1,1,1,0,1,1,1,1
203.1,218.1,206.9,63.5,53.6,25.2,0.5,0,1,0,0,1,0,0,1
184.4,201.9,196.6,90.9,12.3,48.4,2.8,1,0,0,0,1,0,1,0
205.7,215.8,206.6,91.3,60.7,29.5,1.9,0,1,0,0,1,0,0,1
204.9,180.1,182.9,62.8,55.5,17.1,4.3,0,1,1,0,1,1,1,0
186.9,213.9,201.2,58.5,64.4,22.3,3.9,1,1,0,0,1,0,1,0
195.4,200.6,215.9,36.0,25.6,52.9,1.0,0,0,1,0,0,1,0,0
195.4,192.6,188.4,2.8,55.7,61.9,4.5,0,0,1,1,1,1,1,1
213.2,214.8,183.1,73.0,9.6,54.1,0.8,1,1,1,0,1,1,0,0
201.5,212.3,201.6,3.2,22.9,59.4,3.3,0,1,0,1,0,1,1,1
208.9,216.4,203.5,92.1,48.6,13.4,1.8,0,1,0,0,0,1,0,1
199.3,195.4,207.0,103.0,8.5,56.0,1.0,0,0,0,1,1,1,0,1
191.9,181.2,193.4,84.1,14.9,45.6,3.2,0,1,0,0,1,0,1,0
213.8,207.4,184.9,66.0,46.9,31.5,0.7,1,0,1,0,0,0,0,1
193.5,195.6,186.9,87.6,22.6,57.4,3.4,0,0,1,0,0,1,1,0
208.0,181.0,199.0,29.6,68.3,24.8,3.7,0,1,0,0,1,0,1,0
215.2,181.1,191.0,57.8,5.1,15.1,0.2,1,1,0,0,1,1,0,0
200.2,210.8,193.8,95.4,59.2,64.4,2.0,0,1,0,0,1,1,0,0
210.9,202.1,182.1,34.3,18.0,18.5,1.0,1,0,1,0,1,1,0,1
192.9,206.7,181.1,81.1,55.2,38.2,3.5,0,0,1,0,1,0,1,0
196.2,209.2,191.4,93.6,44.0,20.7,1.1,0,0,0,0,0,0,0,0
201.4,191.3,197.2,79.4,44.8,60.3,3.6,0,0,0,0,0,1,1,1
202.6,190.1,212.8,91.0,44.3,33.7,4.6,0,0,1,0,0,0,1,0
190.4,184.5,208.7,81.3,52.3,15.6,2.4,0,1,0,0,1,1,1,1
181.9,210.6,183.4,20.8,56.7,43.3,2.0,1,1,1,0,1,0,0,1
185.0,195.3,181.4,109.8,5.0,51.9,1.2,1,0,1,1,1,1,0,1
215.7,187.0,188.0,14.7,19.6,24.8,3.3,1,1,1,0,1,0,1,0
210.9,199.0,200.1,5.5,18.7,69.6,3.4,1,0,0,1,1,1,1,1
180.6,214.2,189.7,97.3,58.5,59.1,0.3,1,1,1,0,1,1,0,0
189.2,188.5,195.1,43.3,21.6,45.4,2.9,1,1,0,0,0,0,1,0
193.4,184.8,206.7,24.8,58.3,58.3,4.4,0,1,0,0,1,1,1,1
211.7,203.7,205.8,98.9,36.8,47.3,1.5,1,0,0,0,0,0,0,0
193.7,212.9,218.7,36.4,53.3,37.2,0.7,0,1,1,0,1,0,0,1
217.0,216.4,205.2,58.8,65.0,36.5,4.2,1,1,0,0,1,0,1,1
201.8,208.3,186.0,96.3,29.5,30.3,1.7,0,0,1,0,0,0,0,1
196.8,187.7,210.1,2.5,38.0,69.8,0.1,0,1,1,1,0,1,0,0
219.3,184.6,216.9,5.0,10.1,68.7,2.6,1,1,1,1,1,1,1,1
212.2,202.7,198.4,86.2,16.3,32.1,0.7,1,0,0,0,1,0,0,0
185.0,209.2,206.4,69.5,25.1,15.2,1.9,1,0,0,0,0,1,0,1
198.9,212.4,207.7,58.4,63.6,37.4,0.3,0,1,0,0,1,0,0,0
195.8,180.1,212.6,107.7,62.7,19.2,0.2,0,1,1,1,1,1,0,0
200.4,194.4,192.9,113.5,12.5,49.6,4.4,0,0,0,1,1,0,1,0
208.9,211.0,204.4,17.3,9.9,35.6,3.7,0,1,0,0,1,0,1,1
199.8,184.6,181.1,67.5,6.0,30.4,0.9,0,1,1,0,1,0,0,0
217.1,190.3,208.6,60.0,18.1,18.7,1.0,1,0,0,0,1,1,0,0
190.1,202.9,207.9,8.0,20.7,15.1,3.3,0,0,0,1,0,1,1,0
184.1,213.4,183.2,1.2,26.4,45.8,1.8,1,1,1,1,0,0,0,0
187.7,195.0,199.6,73.9,9.9,30.5,0.9,1,0,0,0,1,0,0,0
217.3,214.5,208.0,5.6,29.7,11.5,1.8,1,1,0,1,0,1,0,1
217.5,187.2,192.1,26.2,41.0,50.3,2.6,1,1,0,0,0,1,1,1
184.2,215.1,183.8,79.2,59.6,48.4,3.3,1,1,1,0,1,0,1,0
218.7,198.6,195.2,19.0,12.4,19.7,1.5,1,0,0,0,1,1,0,1
198.5,189.9,206.0,94.4,18.5,64.8,3.0,0,1,0,0,1,1,1,0
198.1,209.4,197.5,27.4,51.7,49.2,1.9,0,0,0,0,1,0,0,1
205.4,215.3,188.4,7.5,30.5,67.9,4.7,0,1,1,1,0,1,1,1
194.7,195.4,202.2,39.0,19.6,18.8,4.5,0,0,0,0,1,1,1,0
219.1,180.6,215.7,33.9,60.2,50.3,2.6,1,1,1,0,1,1,1,0
217.5,219.6,206.0,47.4,22.8,62.4,2.7,1,1,0,0,0,1,1,1
208.7,205.8,182.5,7.2,69.7,25.1,1.5,0,0,1,1,1,0,0,0
190.5,213.9,198.6,65.7,49.5,31.6,4.1,0,1,0,0,0,0,1,0
181.9,208.1,184.9,65.8,46.6,30.7,0.5,1,0,1,0,0,0,0,1
188.2,213.2,197.2,12.0,47.0,33.1,3.6,1,1,0,0,0,0,1,1
219.5,186.9,196.5,12.3,53.8,51.2,1.1,1,1,0,0,1,1,0,0
193.3,200.3,201.1,57.3,14.1,15.0,1.6,0,0,0,0,1,1,0,1
